test_ligand	auroc	aupr	aupr_corrected	pearson	rank	expressed_in	upregulated_in
Cxcl2	0.56820148984168	0.0892491733379397	0.0291350882128848	0.0741509499041231	53	Granulocytes	
Pcdh1	0.574120645825241	0.088737118895226	0.0286230337701712	0.0736859775432123	54	Capillary_ECs, Pericytes	
Npnt	0.576110736265311	0.0829394495154776	0.0228253643904227	0.0735792532432609	55	Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	
Efnb1	0.575780190421669	0.0866949082442738	0.026580823119219	0.0733663470543349	56	Capillary_ECs, Vascular_ECs	
Dll1	0.594161265479429	0.081721288134078	0.0216072030090232	0.0731073191783895	57	Capillary_ECs, Vascular_ECs	Capillary_ECs, Vascular_ECs
Itga4	0.574045676664828	0.0902601289702949	0.03014604384524	0.0730615938981989	58	Lymphocytes, MNP	
Vcam1	0.575211106340348	0.0890746251613929	0.0289605400363381	0.0728232546957816	59	Fibroblasts, Vascular_ECs	
Reln	0.576546920471353	0.0873502759617725	0.0272361908367177	0.0727180736441539	60	Lymphatic_ECs	
Fbn1	0.569956449733179	0.0911182175609807	0.0310041324359258	0.0726115684501942	61	Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	Fibroblasts, Pericytes, SMC
Vegfc	0.575316744702746	0.088223748828442	0.0281096637033872	0.0723521004446985	62	Capillary_ECs, Vascular_ECs	Capillary_ECs
Pros1	0.577259127495281	0.0844104598569144	0.0242963747318595	0.0717658891635928	63	Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Pericytes, SMC, Vascular_ECs	Vascular_ECs
Tnfsf13b	0.567925467023798	0.089945161495699	0.0298310763706441	0.0716544311462424	64	Fibroblasts	
Sfrp2	0.601371935635568	0.0796061692574654	0.0194920841324106	0.0706453654452904	65	Mesothelium	Mesothelium
Rps19	0.571374048402819	0.0873779432826884	0.0272638581576336	0.0704547531039639	66	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Capillary_ECs
Adam9	0.571946540173255	0.0884689165958242	0.0283548314707694	0.0703499502461098	67	Alveolum, Fibroblasts, MNP, SMC	Alveolum, MNP
Vegfd	0.570573241462035	0.0904924888299013	0.0303784037048465	0.0702583635581359	68	Fibroblasts, SMC	SMC
Vtn	0.575807451934546	0.0850762657133377	0.0249621805882828	0.0699396801029787	69	Pericytes	
Calm1	0.57008253423024	0.0870761124547181	0.0269620273296633	0.0695442080727073	70	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Alveolum, Fibroblasts, SMC
Cmtm6	0.576103920887086	0.0857809424473775	0.0256668573223227	0.0689498414367196	71	Capillary_ECs, Granulocytes, MNP, Vascular_ECs	Vascular_ECs
Lrpap1	0.563158109959316	0.0871231887808909	0.0270091036558361	0.0688386238095814	72	Airway, Alveolum, Fibroblasts, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Alveolum, MNP
Bmp3	0.569765619143035	0.0844904738644882	0.0243763887394334	0.0685953357760992	73	SMC	
Il1rn	0.559757236227823	0.0873472967688833	0.0272332116438284	0.0678051399116538	74	Granulocytes, MNP	
Mapt	0.578949341293698	0.0873238268277586	0.0272097417027037	0.0676510176004783	75	Capillary_ECs, Pericytes	
Hebp1	0.556847069728134	0.0885898979432657	0.0284758128182109	0.0672628207894817	76	MNP	
Pkd1	0.572202116856474	0.0880850752220673	0.0279709900970125	0.0669150059514423	77	Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	
Ptprf	0.564684754680458	0.0878969574030517	0.0277828722779968	0.0669059818161324	78	Airway, Alveolum, Mesothelium	
Yars	0.567111029326569	0.0848176615774923	0.0247035764524374	0.0668800875675859	79	Fibroblasts	
Thbs1	0.567622182693033	0.0868788420604682	0.0267647569354134	0.0665459920936882	80	Fibroblasts, Lymphatic_ECs, Pericytes, SMC	Fibroblasts, Pericytes
Vegfa	0.569540711661793	0.0886067789233893	0.0284926937983344	0.0661163726938267	81	Alveolum, Capillary_ECs, Vascular_ECs	Alveolum
Adam12	0.572222562991136	0.0828945095350933	0.0227804244100384	0.0655609023317647	82	Fibroblasts, Lymphatic_ECs	Fibroblasts
Wnt4	0.567898205510919	0.0831214611007051	0.0230073759756503	0.0654196062368708	83	Airway, Pericytes	
Pcdh7	0.564654085478472	0.0842591645360769	0.024145079411022	0.0652777643406741	84	Fibroblasts, Mesothelium, Pericytes, SMC, Vascular_ECs	
Fgf1	0.570801556632385	0.0883558156549853	0.0282417305299305	0.0652232840463098	85	Airway, Alveolum, Capillary_ECs	
Sema3f	0.565066415860743	0.0864781186671773	0.0263640335421224	0.0651066784125408	86	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	
Dusp18	0.575071391086848	0.0830991241836589	0.0229850390586041	0.065080061277592	87	Airway	
Ghrl	0.581811800145848	0.086986743127353	0.0268726580022981	0.0650545905447133	88	Airway	Airway
Plekho2	0.565546900025216	0.0847929417959377	0.0246788566708829	0.0650535067111806	89	Lymphatic_ECs, MNP	
Col18a1	0.556179162662633	0.0877591351191117	0.0276450499940568	0.0650042416346216	90	Fibroblasts, Lymphatic_ECs, Pericytes, SMC, Vascular_ECs	Lymphatic_ECs, Pericytes, SMC, Vascular_ECs
Cdh1	0.569496411703365	0.0844486861513654	0.0243346010263105	0.0649094251647554	91	Airway, Alveolum	
Aimp1	0.559365351980214	0.0874743007424315	0.0273602156173767	0.0648708190200525	92	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC	
Dsg2	0.559617520974328	0.0863706111924707	0.0262565260674158	0.0645286611819633	93	Airway	
Serpine2	0.558915537017731	0.0853988390049463	0.0252847538798915	0.0637571503560156	94	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Pericytes, SMC	Alveolum, Fibroblasts, Pericytes
Calm2	0.560176381988322	0.0860038683491054	0.0258897832240505	0.0633682007739438	95	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Alveolum, SMC
